model,stage,accuracy,precision,recall,threshold,params_json,meets_accuracy_floor,accuracy_floor,model_path
random_forest,optimized_search,0.832375,0.7916666666666666,0.634088200238379,0.7,"{""class_weight"": ""balanced_subsample"", ""max_depth"": 12, ""min_samples_leaf"": 3, ""n_estimators"": 300}",False,0.8545,
random_forest,optimized_search,0.832125,0.8007172131147541,0.6209773539928486,0.71,"{""class_weight"": ""balanced_subsample"", ""max_depth"": 12, ""min_samples_leaf"": 3, ""n_estimators"": 300}",False,0.8545,
random_forest,optimized_search,0.82925,0.8046585494970884,0.6038935240365515,0.72,"{""class_weight"": ""balanced_subsample"", ""max_depth"": 12, ""min_samples_leaf"": 3, ""n_estimators"": 300}",False,0.8545,
random_forest,optimized_search,0.82675,0.8112272977435333,0.5856177989670243,0.73,"{""class_weight"": ""balanced_subsample"", ""max_depth"": 12, ""min_samples_leaf"": 3, ""n_estimators"": 300}",False,0.8545,
random_forest,optimized_search,0.824625,0.8164772727272728,0.5709177592371871,0.74,"{""class_weight"": ""balanced_subsample"", ""max_depth"": 12, ""min_samples_leaf"": 3, ""n_estimators"": 300}",False,0.8545,
random_forest,optimized_search,0.82275,0.8207822533566842,0.5586015097338101,0.75,"{""class_weight"": ""balanced_subsample"", ""max_depth"": 12, ""min_samples_leaf"": 3, ""n_estimators"": 300}",False,0.8545,
random_forest,optimized_search,0.821,0.8254349130173965,0.5466825586015097,0.76,"{""class_weight"": ""balanced_subsample"", ""max_depth"": 12, ""min_samples_leaf"": 3, ""n_estimators"": 300}",False,0.8545,
random_forest,optimized_search,0.81875,0.8332292317301686,0.5299960270162892,0.77,"{""class_weight"": ""balanced_subsample"", ""max_depth"": 12, ""min_samples_leaf"": 3, ""n_estimators"": 300}",False,0.8545,
random_forest,optimized_search,0.816,0.8381877022653722,0.5145013905442988,0.78,"{""class_weight"": ""balanced_subsample"", ""max_depth"": 12, ""min_samples_leaf"": 3, ""n_estimators"": 300}",False,0.8545,
random_forest,optimized_search,0.813875,0.8445040214477212,0.5005959475566151,0.79,"{""class_weight"": ""balanced_subsample"", ""max_depth"": 12, ""min_samples_leaf"": 3, ""n_estimators"": 300}",False,0.8545,
random_forest,optimized_search,0.811375,0.8490304709141274,0.4870878029400079,0.8,"{""class_weight"": ""balanced_subsample"", ""max_depth"": 12, ""min_samples_leaf"": 3, ""n_estimators"": 300}",False,0.8545,
random_forest,optimized_search,0.807875,0.8540462427745664,0.4696066746126341,0.81,"{""class_weight"": ""balanced_subsample"", ""max_depth"": 12, ""min_samples_leaf"": 3, ""n_estimators"": 300}",False,0.8545,
random_forest,optimized_best,0.73,0.539622641509434,0.9658323400874056,0.2,"{""class_weight"": ""balanced_subsample"", ""max_depth"": 12, ""min_samples_leaf"": 3, ""n_estimators"": 500}",False,0.8545,models/optimized_random_forest.pkl
random_forest,optimized_search,0.73925,0.548921679909194,0.9606674612634089,0.21,"{""class_weight"": ""balanced_subsample"", ""max_depth"": 12, ""min_samples_leaf"": 3, ""n_estimators"": 500}",False,0.8545,
random_forest,optimized_search,0.746625,0.5565819861431871,0.9574890742947954,0.22,"{""class_weight"": ""balanced_subsample"", ""max_depth"": 12, ""min_samples_leaf"": 3, ""n_estimators"": 500}",False,0.8545,
random_forest,optimized_search,0.75325,0.5637773079633545,0.9535160905840286,0.23,"{""class_weight"": ""balanced_subsample"", ""max_depth"": 12, ""min_samples_leaf"": 3, ""n_estimators"": 500}",False,0.8545,
random_forest,optimized_search,0.75675,0.56799237913789,0.9475566150178785,0.24,"{""class_weight"": ""balanced_subsample"", ""max_depth"": 12, ""min_samples_leaf"": 3, ""n_estimators"": 500}",False,0.8545,
random_forest,optimized_search,0.764375,0.5768108896451143,0.9427890345649583,0.25,"{""class_weight"": ""balanced_subsample"", ""max_depth"": 12, ""min_samples_leaf"": 3, ""n_estimators"": 500}",False,0.8545,
random_forest,optimized_search,0.769375,0.5828811050814011,0.9388160508541915,0.26,"{""class_weight"": ""balanced_subsample"", ""max_depth"": 12, ""min_samples_leaf"": 3, ""n_estimators"": 500}",False,0.8545,
random_forest,optimized_search,0.775375,0.5900450225112557,0.9372268573698848,0.27,"{""class_weight"": ""balanced_subsample"", ""max_depth"": 12, ""min_samples_leaf"": 3, ""n_estimators"": 500}",False,0.8545,
random_forest,optimized_search,0.78175,0.5980666497074536,0.9340484704012714,0.28,"{""class_weight"": ""balanced_subsample"", ""max_depth"": 12, ""min_samples_leaf"": 3, ""n_estimators"": 500}",False,0.8545,
random_forest,optimized_search,0.785375,0.6034126163391934,0.9272943980929678,0.29,"{""class_weight"": ""balanced_subsample"", ""max_depth"": 12, ""min_samples_leaf"": 3, ""n_estimators"": 500}",False,0.8545,
random_forest,optimized_search,0.788625,0.6082852648138437,0.9217322208978943,0.3,"{""class_weight"": ""balanced_subsample"", ""max_depth"": 12, ""min_samples_leaf"": 3, ""n_estimators"": 500}",False,0.8545,
random_forest,optimized_search,0.791,0.6122177954847278,0.9157727453317441,0.31,"{""class_weight"": ""balanced_subsample"", ""max_depth"": 12, ""min_samples_leaf"": 3, ""n_estimators"": 500}",False,0.8545,
random_forest,optimized_search,0.793375,0.6161915008068855,0.9102105681366707,0.32,"{""class_weight"": ""balanced_subsample"", ""max_depth"": 12, ""min_samples_leaf"": 3, ""n_estimators"": 500}",False,0.8545,
random_forest,optimized_search,0.796125,0.6206427015250545,0.9054429876837505,0.33,"{""class_weight"": ""balanced_subsample"", ""max_depth"": 12, ""min_samples_leaf"": 3, ""n_estimators"": 500}",False,0.8545,
random_forest,optimized_search,0.802,0.6291170772211458,0.9030591974572905,0.34,"{""class_weight"": ""balanced_subsample"", ""max_depth"": 12, ""min_samples_leaf"": 3, ""n_estimators"": 500}",False,0.8545,
random_forest,optimized_search,0.806125,0.6358267716535433,0.8982916170043703,0.35,"{""class_weight"": ""balanced_subsample"", ""max_depth"": 12, ""min_samples_leaf"": 3, ""n_estimators"": 500}",False,0.8545,
random_forest,optimized_search,0.808125,0.6395679363274588,0.8939213349225268,0.36,"{""class_weight"": ""balanced_subsample"", ""max_depth"": 12, ""min_samples_leaf"": 3, ""n_estimators"": 500}",False,0.8545,
random_forest,optimized_search,0.810125,0.6439699942296595,0.8867699642431466,0.37,"{""class_weight"": ""balanced_subsample"", ""max_depth"": 12, ""min_samples_leaf"": 3, ""n_estimators"": 500}",False,0.8545,
random_forest,optimized_search,0.813875,0.650556531927358,0.8823996821613032,0.38,"{""class_weight"": ""balanced_subsample"", ""max_depth"": 12, ""min_samples_leaf"": 3, ""n_estimators"": 500}",False,0.8545,
random_forest,optimized_search,0.817,0.6562778272484416,0.8784266984505363,0.39,"{""class_weight"": ""balanced_subsample"", ""max_depth"": 12, ""min_samples_leaf"": 3, ""n_estimators"": 500}",False,0.8545,
random_forest,optimized_search,0.8195,0.6618401206636501,0.8716726261422328,0.4,"{""class_weight"": ""balanced_subsample"", ""max_depth"": 12, ""min_samples_leaf"": 3, ""n_estimators"": 500}",False,0.8545,
random_forest,optimized_search,0.822375,0.6676866585067319,0.8669050456893127,0.41,"{""class_weight"": ""balanced_subsample"", ""max_depth"": 12, ""min_samples_leaf"": 3, ""n_estimators"": 500}",False,0.8545,
random_forest,optimized_search,0.825125,0.6730650154798762,0.8637266587206992,0.42,"{""class_weight"": ""balanced_subsample"", ""max_depth"": 12, ""min_samples_leaf"": 3, ""n_estimators"": 500}",False,0.8545,
random_forest,optimized_search,0.826625,0.6770050125313283,0.8585617798967025,0.43,"{""class_weight"": ""balanced_subsample"", ""max_depth"": 12, ""min_samples_leaf"": 3, ""n_estimators"": 500}",False,0.8545,
random_forest,optimized_search,0.826875,0.6790006325110689,0.8529996027016289,0.44,"{""class_weight"": ""balanced_subsample"", ""max_depth"": 12, ""min_samples_leaf"": 3, ""n_estimators"": 500}",False,0.8545,
random_forest,optimized_search,0.830375,0.6858974358974359,0.8502185141040922,0.45,"{""class_weight"": ""balanced_subsample"", ""max_depth"": 12, ""min_samples_leaf"": 3, ""n_estimators"": 500}",False,0.8545,
random_forest,optimized_search,0.830875,0.688961038961039,0.843067143424712,0.46,"{""class_weight"": ""balanced_subsample"", ""max_depth"": 12, ""min_samples_leaf"": 3, ""n_estimators"": 500}",False,0.8545,
random_forest,optimized_search,0.83125,0.6920039486673247,0.8355184743742551,0.47,"{""class_weight"": ""balanced_subsample"", ""max_depth"": 12, ""min_samples_leaf"": 3, ""n_estimators"": 500}",False,0.8545,
random_forest,optimized_search,0.833375,0.6975967957276369,0.8303535955502582,0.48,"{""class_weight"": ""balanced_subsample"", ""max_depth"": 12, ""min_samples_leaf"": 3, ""n_estimators"": 500}",False,0.8545,
random_forest,optimized_search,0.83575,0.7043832823649337,0.8235995232419547,0.49,"{""class_weight"": ""balanced_subsample"", ""max_depth"": 12, ""min_samples_leaf"": 3, ""n_estimators"": 500}",False,0.8545,
random_forest,optimized_search,0.83575,0.7077720207253886,0.8140643623361145,0.5,"{""class_weight"": ""balanced_subsample"", ""max_depth"": 12, ""min_samples_leaf"": 3, ""n_estimators"": 500}",False,0.8545,
random_forest,optimized_search,0.835875,0.7110799438990182,0.8057210965435042,0.51,"{""class_weight"": ""balanced_subsample"", ""max_depth"": 12, ""min_samples_leaf"": 3, ""n_estimators"": 500}",False,0.8545,
random_forest,optimized_search,0.83575,0.7139807897545357,0.797377830750894,0.52,"{""class_weight"": ""balanced_subsample"", ""max_depth"": 12, ""min_samples_leaf"": 3, ""n_estimators"": 500}",False,0.8545,
random_forest,optimized_search,0.8365,0.7175242893127024,0.7922129519268971,0.53,"{""class_weight"": ""balanced_subsample"", ""max_depth"": 12, ""min_samples_leaf"": 3, ""n_estimators"": 500}",False,0.8545,
random_forest,optimized_search,0.837875,0.722953216374269,0.7858561779896702,0.54,"{""class_weight"": ""balanced_subsample"", ""max_depth"": 12, ""min_samples_leaf"": 3, ""n_estimators"": 500}",False,0.8545,
random_forest,optimized_search,0.83925,0.7278785634950018,0.7810885975367501,0.55,"{""class_weight"": ""balanced_subsample"", ""max_depth"": 12, ""min_samples_leaf"": 3, ""n_estimators"": 500}",False,0.8545,
random_forest,optimized_search,0.84,0.7329566854990583,0.7731426301152166,0.56,"{""class_weight"": ""balanced_subsample"", ""max_depth"": 12, ""min_samples_leaf"": 3, ""n_estimators"": 500}",False,0.8545,
random_forest,optimized_search,0.838875,0.7347094801223242,0.7636074692093763,0.57,"{""class_weight"": ""balanced_subsample"", ""max_depth"": 12, ""min_samples_leaf"": 3, ""n_estimators"": 500}",False,0.8545,
random_forest,optimized_search,0.838875,0.7378001549186677,0.7568533969010727,0.58,"{""class_weight"": ""balanced_subsample"", ""max_depth"": 12, ""min_samples_leaf"": 3, ""n_estimators"": 500}",False,0.8545,
random_forest,optimized_search,0.838625,0.7407698350353495,0.7493047278506159,0.59,"{""class_weight"": ""balanced_subsample"", ""max_depth"": 12, ""min_samples_leaf"": 3, ""n_estimators"": 500}",False,0.8545,
random_forest,optimized_search,0.839,0.7462925851703407,0.7397695669447756,0.6,"{""class_weight"": ""balanced_subsample"", ""max_depth"": 12, ""min_samples_leaf"": 3, ""n_estimators"": 500}",False,0.8545,
random_forest,optimized_search,0.838125,0.7485760781122864,0.7310290027810886,0.61,"{""class_weight"": ""balanced_subsample"", ""max_depth"": 12, ""min_samples_leaf"": 3, ""n_estimators"": 500}",False,0.8545,
random_forest,optimized_search,0.83825,0.7523730912092448,0.724274930472785,0.62,"{""class_weight"": ""balanced_subsample"", ""max_depth"": 12, ""min_samples_leaf"": 3, ""n_estimators"": 500}",False,0.8545,
random_forest,optimized_search,0.83775,0.756415649978965,0.7143424711958681,0.63,"{""class_weight"": ""balanced_subsample"", ""max_depth"": 12, ""min_samples_leaf"": 3, ""n_estimators"": 500}",False,0.8545,
random_forest,optimized_search,0.8385,0.7625375053579083,0.7067938021454112,0.64,"{""class_weight"": ""balanced_subsample"", ""max_depth"": 12, ""min_samples_leaf"": 3, ""n_estimators"": 500}",False,0.8545,
random_forest,optimized_search,0.83725,0.7656318320944469,0.6956694477552642,0.65,"{""class_weight"": ""balanced_subsample"", ""max_depth"": 12, ""min_samples_leaf"": 3, ""n_estimators"": 500}",False,0.8545,
random_forest,optimized_search,0.83725,0.7718120805369127,0.6853396901072706,0.66,"{""class_weight"": ""balanced_subsample"", ""max_depth"": 12, ""min_samples_leaf"": 3, ""n_estimators"": 500}",False,0.8545,
random_forest,optimized_search,0.836625,0.7772685609532539,0.6738180373460468,0.67,"{""class_weight"": ""balanced_subsample"", ""max_depth"": 12, ""min_samples_leaf"": 3, ""n_estimators"": 500}",False,0.8545,
random_forest,optimized_search,0.834125,0.778558052434457,0.6607071911005165,0.68,"{""class_weight"": ""balanced_subsample"", ""max_depth"": 12, ""min_samples_leaf"": 3, ""n_estimators"": 500}",False,0.8545,
random_forest,optimized_search,0.83325,0.785610816030903,0.646404449741756,0.69,"{""class_weight"": ""balanced_subsample"", ""max_depth"": 12, ""min_samples_leaf"": 3, ""n_estimators"": 500}",False,0.8545,
random_forest,optimized_search,0.832875,0.7929493545183715,0.6344854986094557,0.7,"{""class_weight"": ""balanced_subsample"", ""max_depth"": 12, ""min_samples_leaf"": 3, ""n_estimators"": 500}",False,0.8545,
random_forest,optimized_search,0.83125,0.7996918335901386,0.6185935637663885,0.71,"{""class_weight"": ""balanced_subsample"", ""max_depth"": 12, ""min_samples_leaf"": 3, ""n_estimators"": 500}",False,0.8545,
random_forest,optimized_search,0.829125,0.8055260361317748,0.6023043305522447,0.72,"{""class_weight"": ""balanced_subsample"", ""max_depth"": 12, ""min_samples_leaf"": 3, ""n_estimators"": 500}",False,0.8545,
random_forest,optimized_search,0.826875,0.810989010989011,0.5864123957091776,0.73,"{""class_weight"": ""balanced_subsample"", ""max_depth"": 12, ""min_samples_leaf"": 3, ""n_estimators"": 500}",False,0.8545,
random_forest,optimized_search,0.82525,0.8188034188034188,0.5709177592371871,0.74,"{""class_weight"": ""balanced_subsample"", ""max_depth"": 12, ""min_samples_leaf"": 3, ""n_estimators"": 500}",False,0.8545,
random_forest,optimized_search,0.823125,0.8218457943925234,0.5589988081048868,0.75,"{""class_weight"": ""balanced_subsample"", ""max_depth"": 12, ""min_samples_leaf"": 3, ""n_estimators"": 500}",False,0.8545,
random_forest,optimized_search,0.820875,0.8241626794258373,0.547477155343663,0.76,"{""class_weight"": ""balanced_subsample"", ""max_depth"": 12, ""min_samples_leaf"": 3, ""n_estimators"": 500}",False,0.8545,
random_forest,optimized_search,0.820125,0.8347826086956521,0.533969010727056,0.77,"{""class_weight"": ""balanced_subsample"", ""max_depth"": 12, ""min_samples_leaf"": 3, ""n_estimators"": 500}",False,0.8545,
random_forest,optimized_search,0.816,0.8381877022653722,0.5145013905442988,0.78,"{""class_weight"": ""balanced_subsample"", ""max_depth"": 12, ""min_samples_leaf"": 3, ""n_estimators"": 500}",False,0.8545,
random_forest,optimized_search,0.814875,0.8462566844919787,0.5029797377830751,0.79,"{""class_weight"": ""balanced_subsample"", ""max_depth"": 12, ""min_samples_leaf"": 3, ""n_estimators"": 500}",False,0.8545,
random_forest,optimized_search,0.81125,0.84941013185288,0.4862932061978546,0.8,"{""class_weight"": ""balanced_subsample"", ""max_depth"": 12, ""min_samples_leaf"": 3, ""n_estimators"": 500}",False,0.8545,
random_forest,optimized_search,0.808,0.8536409516943042,0.47040127135478743,0.81,"{""class_weight"": ""balanced_subsample"", ""max_depth"": 12, ""min_samples_leaf"": 3, ""n_estimators"": 500}",False,0.8545,
catboost,optimized_search,0.80675,0.6315361690598754,0.9261025029797377,0.2,"{""depth"": 6, ""iterations"": 300, ""l2_leaf_reg"": 3.0, ""learning_rate"": 0.03}",False,0.8545,
catboost,optimized_search,0.8095,0.6360646752534941,0.922129519268971,0.21,"{""depth"": 6, ""iterations"": 300, ""l2_leaf_reg"": 3.0, ""learning_rate"": 0.03}",False,0.8545,
catboost,optimized_search,0.812625,0.6413888888888889,0.9173619388160509,0.22,"{""depth"": 6, ""iterations"": 300, ""l2_leaf_reg"": 3.0, ""learning_rate"": 0.03}",False,0.8545,
catboost,optimized_search,0.816,0.6469760900140648,0.9137862534763608,0.23,"{""depth"": 6, ""iterations"": 300, ""l2_leaf_reg"": 3.0, ""learning_rate"": 0.03}",False,0.8545,
catboost,optimized_search,0.818,0.6514416214673138,0.9066348827969806,0.24,"{""depth"": 6, ""iterations"": 300, ""l2_leaf_reg"": 3.0, ""learning_rate"": 0.03}",False,0.8545,
catboost,optimized_search,0.820625,0.6561778290993071,0.9030591974572905,0.25,"{""depth"": 6, ""iterations"": 300, ""l2_leaf_reg"": 3.0, ""learning_rate"": 0.03}",False,0.8545,
catboost,optimized_search,0.822,0.6597486115171003,0.8967024235200636,0.26,"{""depth"": 6, ""iterations"": 300, ""l2_leaf_reg"": 3.0, ""learning_rate"": 0.03}",False,0.8545,
catboost,optimized_search,0.8255,0.6662711361613765,0.8923321414382201,0.27,"{""depth"": 6, ""iterations"": 300, ""l2_leaf_reg"": 3.0, ""learning_rate"": 0.03}",False,0.8545,
catboost,optimized_search,0.82925,0.673291177356218,0.8883591577274533,0.28,"{""depth"": 6, ""iterations"": 300, ""l2_leaf_reg"": 3.0, ""learning_rate"": 0.03}",False,0.8545,
catboost,optimized_search,0.833,0.6805258330785693,0.8843861740166865,0.29,"{""depth"": 6, ""iterations"": 300, ""l2_leaf_reg"": 3.0, ""learning_rate"": 0.03}",False,0.8545,
catboost,optimized_search,0.835,0.6854663774403471,0.878823996821613,0.3,"{""depth"": 6, ""iterations"": 300, ""l2_leaf_reg"": 3.0, ""learning_rate"": 0.03}",False,0.8545,
catboost,optimized_search,0.83675,0.6901098901098901,0.8732618196265395,0.31,"{""depth"": 6, ""iterations"": 300, ""l2_leaf_reg"": 3.0, ""learning_rate"": 0.03}",False,0.8545,
catboost,optimized_search,0.839,0.696765930195325,0.8645212554628526,0.32,"{""depth"": 6, ""iterations"": 300, ""l2_leaf_reg"": 3.0, ""learning_rate"": 0.03}",False,0.8545,
catboost,optimized_search,0.841875,0.7036434612882239,0.8593563766388558,0.33,"{""depth"": 6, ""iterations"": 300, ""l2_leaf_reg"": 3.0, ""learning_rate"": 0.03}",False,0.8545,
catboost,optimized_search,0.843,0.7073331141072016,0.8545887961859356,0.34,"{""depth"": 6, ""iterations"": 300, ""l2_leaf_reg"": 3.0, ""learning_rate"": 0.03}",False,0.8545,
catboost,optimized_search,0.84375,0.7116605412629469,0.8462455303933254,0.35,"{""depth"": 6, ""iterations"": 300, ""l2_leaf_reg"": 3.0, ""learning_rate"": 0.03}",False,0.8545,
catboost,optimized_search,0.844875,0.7155405405405405,0.8414779499404053,0.36,"{""depth"": 6, ""iterations"": 300, ""l2_leaf_reg"": 3.0, ""learning_rate"": 0.03}",False,0.8545,
catboost,optimized_search,0.846125,0.7205075445816187,0.8347238776321018,0.37,"{""depth"": 6, ""iterations"": 300, ""l2_leaf_reg"": 3.0, ""learning_rate"": 0.03}",False,0.8545,
catboost,optimized_search,0.847875,0.7253814147018031,0.8311481922924115,0.38,"{""depth"": 6, ""iterations"": 300, ""l2_leaf_reg"": 3.0, ""learning_rate"": 0.03}",False,0.8545,
catboost,optimized_search,0.84875,0.7300246392115453,0.8239968216130313,0.39,"{""depth"": 6, ""iterations"": 300, ""l2_leaf_reg"": 3.0, ""learning_rate"": 0.03}",False,0.8545,
catboost,optimized_search,0.849875,0.7344975053456878,0.8188319427890346,0.4,"{""depth"": 6, ""iterations"": 300, ""l2_leaf_reg"": 3.0, ""learning_rate"": 0.03}",False,0.8545,
catboost,optimized_search,0.85225,0.7421109902067464,0.8128724672228844,0.41,"{""depth"": 6, ""iterations"": 300, ""l2_leaf_reg"": 3.0, ""learning_rate"": 0.03}",False,0.8545,
catboost,optimized_search,0.851875,0.7448529411764706,0.8049264998013508,0.42,"{""depth"": 6, ""iterations"": 300, ""l2_leaf_reg"": 3.0, ""learning_rate"": 0.03}",False,0.8545,
catboost,optimized_search,0.852625,0.7496268656716418,0.7981724274930473,0.43,"{""depth"": 6, ""iterations"": 300, ""l2_leaf_reg"": 3.0, ""learning_rate"": 0.03}",False,0.8545,
catboost,optimized_search,0.853875,0.7556904400606981,0.7914183551847438,0.44,"{""depth"": 6, ""iterations"": 300, ""l2_leaf_reg"": 3.0, ""learning_rate"": 0.03}",False,0.8545,
catboost,optimized_search,0.854625,0.760184473481937,0.7858561779896702,0.45,"{""depth"": 6, ""iterations"": 300, ""l2_leaf_reg"": 3.0, ""learning_rate"": 0.03}",True,0.8545,
catboost,optimized_search,0.855375,0.765625,0.77870480731029,0.46,"{""depth"": 6, ""iterations"": 300, ""l2_leaf_reg"": 3.0, ""learning_rate"": 0.03}",True,0.8545,
catboost,optimized_search,0.857375,0.7725832012678289,0.7747318235995232,0.47,"{""depth"": 6, ""iterations"": 300, ""l2_leaf_reg"": 3.0, ""learning_rate"": 0.03}",True,0.8545,
catboost,optimized_search,0.857,0.7760353839967833,0.7667858561779897,0.48,"{""depth"": 6, ""iterations"": 300, ""l2_leaf_reg"": 3.0, ""learning_rate"": 0.03}",True,0.8545,
catboost,optimized_search,0.856125,0.7787755102040816,0.7580452920143027,0.49,"{""depth"": 6, ""iterations"": 300, ""l2_leaf_reg"": 3.0, ""learning_rate"": 0.03}",True,0.8545,
catboost,optimized_search,0.854625,0.7802152317880795,0.7489074294795391,0.5,"{""depth"": 6, ""iterations"": 300, ""l2_leaf_reg"": 3.0, ""learning_rate"": 0.03}",True,0.8545,
catboost,optimized_search,0.854625,0.7846930193439865,0.7413587604290822,0.51,"{""depth"": 6, ""iterations"": 300, ""l2_leaf_reg"": 3.0, ""learning_rate"": 0.03}",True,0.8545,
catboost,optimized_search,0.855,0.7903294822421908,0.7338100913786253,0.52,"{""depth"": 6, ""iterations"": 300, ""l2_leaf_reg"": 3.0, ""learning_rate"": 0.03}",True,0.8545,
catboost,optimized_search,0.853125,0.7930131004366813,0.7214938418752483,0.53,"{""depth"": 6, ""iterations"": 300, ""l2_leaf_reg"": 3.0, ""learning_rate"": 0.03}",False,0.8545,
catboost,optimized_search,0.851,0.7937915742793792,0.7111640842272546,0.54,"{""depth"": 6, ""iterations"": 300, ""l2_leaf_reg"": 3.0, ""learning_rate"": 0.03}",False,0.8545,
catboost,optimized_search,0.85025,0.7974740640505187,0.7024235200635678,0.55,"{""depth"": 6, ""iterations"": 300, ""l2_leaf_reg"": 3.0, ""learning_rate"": 0.03}",False,0.8545,
catboost,optimized_search,0.849125,0.800734618916437,0.6928883591577275,0.56,"{""depth"": 6, ""iterations"": 300, ""l2_leaf_reg"": 3.0, ""learning_rate"": 0.03}",False,0.8545,
catboost,optimized_search,0.847625,0.80355472404116,0.6825586015097338,0.57,"{""depth"": 6, ""iterations"": 300, ""l2_leaf_reg"": 3.0, ""learning_rate"": 0.03}",False,0.8545,
catboost,optimized_search,0.845875,0.807177033492823,0.6702423520063567,0.58,"{""depth"": 6, ""iterations"": 300, ""l2_leaf_reg"": 3.0, ""learning_rate"": 0.03}",False,0.8545,
catboost,optimized_search,0.845125,0.8138506876227898,0.6583234008740564,0.59,"{""depth"": 6, ""iterations"": 300, ""l2_leaf_reg"": 3.0, ""learning_rate"": 0.03}",False,0.8545,
catboost,optimized_search,0.844,0.8186840783525866,0.6475963448549861,0.6,"{""depth"": 6, ""iterations"": 300, ""l2_leaf_reg"": 3.0, ""learning_rate"": 0.03}",False,0.8545,
catboost,optimized_search,0.842,0.8211173757047668,0.636471990464839,0.61,"{""depth"": 6, ""iterations"": 300, ""l2_leaf_reg"": 3.0, ""learning_rate"": 0.03}",False,0.8545,
catboost,optimized_search,0.841125,0.8278947368421052,0.6249503377036154,0.62,"{""depth"": 6, ""iterations"": 300, ""l2_leaf_reg"": 3.0, ""learning_rate"": 0.03}",False,0.8545,
catboost,optimized_search,0.84,0.8316353887399464,0.6162097735399285,0.63,"{""depth"": 6, ""iterations"": 300, ""l2_leaf_reg"": 3.0, ""learning_rate"": 0.03}",False,0.8545,
catboost,optimized_search,0.83825,0.8358045030203185,0.6046881207787048,0.64,"{""depth"": 6, ""iterations"": 300, ""l2_leaf_reg"": 3.0, ""learning_rate"": 0.03}",False,0.8545,
catboost,optimized_search,0.837375,0.8411896745230079,0.5955502582439413,0.65,"{""depth"": 6, ""iterations"": 300, ""l2_leaf_reg"": 3.0, ""learning_rate"": 0.03}",False,0.8545,
catboost,optimized_search,0.836,0.8464634847613571,0.5848232022248708,0.66,"{""depth"": 6, ""iterations"": 300, ""l2_leaf_reg"": 3.0, ""learning_rate"": 0.03}",False,0.8545,
catboost,optimized_search,0.83575,0.8527859237536657,0.5776718315454906,0.67,"{""depth"": 6, ""iterations"": 300, ""l2_leaf_reg"": 3.0, ""learning_rate"": 0.03}",False,0.8545,
catboost,optimized_search,0.8345,0.8565451285116558,0.5693285657528804,0.68,"{""depth"": 6, ""iterations"": 300, ""l2_leaf_reg"": 3.0, ""learning_rate"": 0.03}",False,0.8545,
catboost,optimized_search,0.831375,0.8582822085889571,0.5558204211362734,0.69,"{""depth"": 6, ""iterations"": 300, ""l2_leaf_reg"": 3.0, ""learning_rate"": 0.03}",False,0.8545,
catboost,optimized_search,0.82975,0.86481364497789,0.5439014700039729,0.7,"{""depth"": 6, ""iterations"": 300, ""l2_leaf_reg"": 3.0, ""learning_rate"": 0.03}",False,0.8545,
catboost,optimized_search,0.82525,0.8683344305464121,0.524036551450139,0.71,"{""depth"": 6, ""iterations"": 300, ""l2_leaf_reg"": 3.0, ""learning_rate"": 0.03}",False,0.8545,
catboost,optimized_search,0.822625,0.8734693877551021,0.5101311084624554,0.72,"{""depth"": 6, ""iterations"": 300, ""l2_leaf_reg"": 3.0, ""learning_rate"": 0.03}",False,0.8545,
catboost,optimized_search,0.819375,0.879066478076379,0.49384187524831147,0.73,"{""depth"": 6, ""iterations"": 300, ""l2_leaf_reg"": 3.0, ""learning_rate"": 0.03}",False,0.8545,
catboost,optimized_search,0.81525,0.8828297715549005,0.47596344854986095,0.74,"{""depth"": 6, ""iterations"": 300, ""l2_leaf_reg"": 3.0, ""learning_rate"": 0.03}",False,0.8545,
catboost,optimized_search,0.81175,0.8867635807192042,0.4604688120778705,0.75,"{""depth"": 6, ""iterations"": 300, ""l2_leaf_reg"": 3.0, ""learning_rate"": 0.03}",False,0.8545,
catboost,optimized_search,0.8095,0.8912529550827423,0.44934445768772346,0.76,"{""depth"": 6, ""iterations"": 300, ""l2_leaf_reg"": 3.0, ""learning_rate"": 0.03}",False,0.8545,
catboost,optimized_search,0.806125,0.8920454545454546,0.43663090981326974,0.77,"{""depth"": 6, ""iterations"": 300, ""l2_leaf_reg"": 3.0, ""learning_rate"": 0.03}",False,0.8545,
catboost,optimized_search,0.802375,0.8966101694915254,0.42034167659912597,0.78,"{""depth"": 6, ""iterations"": 300, ""l2_leaf_reg"": 3.0, ""learning_rate"": 0.03}",False,0.8545,
catboost,optimized_search,0.798875,0.8989455184534271,0.4064362336114422,0.79,"{""depth"": 6, ""iterations"": 300, ""l2_leaf_reg"": 3.0, ""learning_rate"": 0.03}",False,0.8545,
catboost,optimized_search,0.793625,0.9009259259259259,0.3865713150576083,0.8,"{""depth"": 6, ""iterations"": 300, ""l2_leaf_reg"": 3.0, ""learning_rate"": 0.03}",False,0.8545,
catboost,optimized_search,0.7905,0.9031639501438159,0.3742550655542312,0.81,"{""depth"": 6, ""iterations"": 300, ""l2_leaf_reg"": 3.0, ""learning_rate"": 0.03}",False,0.8545,
catboost,optimized_search,0.807375,0.633552271483306,0.919745729042511,0.2,"{""depth"": 6, ""iterations"": 300, ""l2_leaf_reg"": 3.0, ""learning_rate"": 0.05}",False,0.8545,
